"stop_id","stop_name","stop_lon","stop_lat","stop_code"
"15814","Halberstadt, Felsenkeller",11.054377,51.868199,""
"10821","Nitzschka (Schmölln), Industriegebiet H 2",12.385014,50.887422,""
"12302","Nitzschka (b. Schmölln), Ort",12.385095,50.884258,""
"12761","Nitzschka (Schmölln), Industriegebiet H 1",12.38621,50.887647,""
"12190","Crimmitschau, Bismarckhain",12.38629,50.819985,""
"15914","Gommern, Schulzentrum",11.83651,52.070528,""
"11218","Rathendorf (Narsdorf), Wartehalle",12.680085,50.999023,""
"15668","Halle (Saale), Kanena",12.038462,51.457428,""
"12304","Nitzschka (Schmölln), Abzweig Industriegebiet",12.38647,50.886784,""
"17089","Wurzen, Freiligrathstr.",12.736007,51.375842,""
"17047","Wurzen, Schiemannstr.",12.735405,51.38493,""
"11967","Großstöbnitz, Gasthof (Schmölln)",12.38665,50.92035,""
"11756","Wurzen, Wenceslaikirche",12.735189,51.36714,""
"1070","Schweinitz (Jessen), Weintraube",13.015886,51.796465,""
"1102","Samswegen, Schule",11.571095,52.259859,""
"1100","Jersleben",11.581531,52.244101,""
"11124","Hohenheida (Leipzig), Am Anger",12.452685,51.420195,""
"1157","Colbitz, Mitte",11.602395,52.31721,""
"12976","Portitz (Leipzig), Am langen Teiche",12.453593,51.383995,""
"15773","Wolmirsleben, Gartenstr.",11.49332,51.947763,""
"1562","Wolmirstedt, Gymnasium",11.613083,52.248668,""
"15628","Barleben, Meitzendorfer Str.",11.614135,52.206113,""
"1493","Wolmirstedt, Str. der deutschen Einheit",11.615717,52.250636,""
"1522","Elbeu, Siedlung",11.617407,52.23193,""
"1512","Elbeu (Wolmirstedt), Kreuzung Jersleben",11.618486,52.242168,""
"1109","Barleben, Ammensleber Weg",11.618666,52.210257,""
"1110","Barleben, Mitte",11.618711,52.203335,""
"1519","Elbeu, Mitte",11.619654,52.240002,""
"11955","Heukewalde, Wartehalle",12.268676,50.836651,""
"1560","Mose (Wolmirstedt), Alt",11.623421,52.276282,""
"1561","Wolmirstedt, Geschwister-Scholl-Str.",11.625057,52.251032,""
"11361","Dobra (b. Schmölln), Abzweig",12.271696,50.923936,""
"1523","Mose (Wolmirstedt), Neu",11.631403,52.275887,""
"1566","Wolmirstedt, Triftstr.",11.632069,52.247553,""
"1524","Wolmirstedt, Bahnhof (Bus)",11.634936,52.250474,""
"1492","Wolmirstedt, Rogätzer Str.",11.639107,52.262277,""
"1143","Farsleben, Moser Str.",11.650191,52.27568,""
"12244","Oberpickenhain, Gasthof",12.672013,51.01132,""
"1144","Farsleben, Wolmirstedter Str.",11.651234,52.276417,""
"1494","Farsleben, Haltestelle",11.654946,52.277038,""
"1499","Schricke (Zielitz)",11.661796,52.303259,""
"16963","Wurzen, Kutusowstr./Freiligrathstr.",12.734838,51.375294,""
"1151","Zielitz, Schricker Str.",11.672286,52.29098,""
"17086","Wurzen, Crostigall",12.733526,51.36679,""
"1501","Zielitz, Schacht",11.672871,52.29916,""
"12111","Krostitz, Sportplatz",12.454366,51.466642,""
"1502","Zielitz, Schule",11.674138,52.287798,""
"1150","Zielitz (Bus)",11.67821,52.28751,""
"1149","Ramstedt (Loitsche)",11.679819,52.31757,""
"1496","Glindenberg, Kreuzung",11.682687,52.242258,""
"1145","Glindenberg, Teich",11.683091,52.235355,""
"1147","Loitsche, Ort",11.701178,52.296814,""
"1148","Loitsche, Siedlung",11.702823,52.307026,""
"1146","Loitsche, Bahnhofstr.",11.704099,52.300553,""
"1498","Loitsche, Bahnhof (Bus)",11.705403,52.313552,""
"15671","Hohenwarthe, Hauptstr.",11.709178,52.22792,""
"15672","Hohenwarthe, Sandstr.",11.713349,52.229332,""
"1069","Schweinitz (Jessen), Heilkräuter",12.994528,51.796852,""
"1635","Hohenwarthe, Siedlung 2",11.715264,52.230177,""
"12087","Kleinstechau (Löbichau)",12.272289,50.8878,""
"12108","Krostitz, Karl-Liebknecht-Str.",12.454438,51.462983,""
"1497","Heinrichsberg",11.736892,52.272381,""
"11893","Kleinliebenau (Schkeuditz), Grüner Winkel",12.198146,51.371617,""
"11514","Geringswalde, Busbahnhof",12.907072,51.07598,""
"11802","Großstöbnitz, Papiermühlweg (Schmölln)",12.387882,50.922867,""
"10255","Wallwitz (Saalekreis), Schule",11.924946,51.582046,""
"13445","Crimmitschau, City Center",12.388421,50.814223,""
"11603","Ossa (Narsdorf), Wendestelle",12.667707,51.025371,""
"12191","Crimmitschau, Melanchthonstr.",12.389104,50.827356,""
"12945","Jahnshain, Schmiede (Kohren-Sahlis)",12.650403,50.992821,""
"11613","Niedergräfenhain",12.649998,51.054963,""
"1071","Jessen (Elster), Bergschlößchen",12.986509,51.797355,""
"12607","Crimmitschau, Tuchfabrik",12.390596,50.829127,""
"1142","Wiesental (Rogätz)",11.776552,52.330092,""
"16037","Geringswalde, Bahnhof (Bus)",12.907422,51.072879,""
"10436","Merseburg, Freiimfelde, Kapelle",11.974144,51.381029,""
"12610","Crimmitschau, Frankenhausen, Schule",12.390596,50.838916,""
"12627","Wurzen, Kutusowstr./Krankenhaus",12.731054,51.378799,""
"1619","Schartau, Stietzelstr. (Burg)",11.789649,52.287303,""
"15673","Möser, Brunnenbreite (Verwaltungsamt)",11.791133,52.209277,""
"11932","Großstöbnitz, Abzweig Kleinmückern (Schmölln)",12.391235,50.917734,""
"1634","Schartau, Lindenstr. (Burg)",11.792769,52.290575,""
"11546","Schkeuditz, Hemmestr.",12.198713,51.392319,""
"12414","Plaußig (Leipzig), Plaußiger Dorfstr.",12.454995,51.392085,""
"16880","Wurzen, Eilenburger Str./Rosenweg",12.728177,51.381361,""
"10393","Merseburg, Elisabethhöhe bzw. Am Wassertal",11.968598,51.37951,""
"17011","Wurzen, Nischwitzer Breite/Grenzstr.",12.727827,51.385209,""
"17088","Wurzen, Eilenburger Str./Boockweg",12.723674,51.385433,""
"10808","Crimmitschau, Bahnhof (Bus)",12.39243,50.814627,""
"11308","Doberschütz, Putenfarm",12.723665,51.496774,""
"16974","Lossa (Thallwitz), Am Park",12.721202,51.417777,""
"10910","Paschwitz (Doberschütz)",12.720635,51.466103,""
"12930","Jahnshain, Wartehalle (Kohren-Sahlis)",12.642249,50.995356,""
"10203","Rattmannsdorf, Wasserweg",11.948012,51.411538,""
"1671","Morl, Brachwitzer Weg",11.919445,51.553415,""
"12192","Niedergrünberg (b. Schmölln)",12.394605,50.857299,""
"12189","Crimmitschau, Gasthof Frankenhausen",12.394902,50.842701,""
"12412","Plaußig (Leipzig), Gewerbegebiet",12.455633,51.396337,""
"1049","Jessen (Elster), Aral",12.973007,51.796187,""
"15813","Halberstadt, Kurze Str.",11.044596,51.887247,""
"1632","Blumenthal (Burg), NABU",11.836312,52.322748,""
"13193","Gleina (b. Altenburg)",12.395702,50.937025,""
"16804","Bennewitz (b. Wurzen), Grimmaische Str.",12.715943,51.359652,""
"17009","Nischwitz (Thallwitz), Eilenburger Str.",12.715359,51.39302,""
"12513","Lehelitz (Krostitz), B2",12.455714,51.473609,""
"12413","Plaußig (Leipzig), Grundstr.",12.455984,51.391294,""
"15679","Halle (Saale), Blücherstr.",11.937792,51.489502,""
"11183","Taupadel (Saara)",12.401168,50.893598,""
"15734","Halle (Saale), Sanddornweg",11.936066,51.486328,""
"16295","Zschepplitz (Großweitzschen), Abzweig Nöthschütz",13.093175,51.142554,""
"16005","Döbeln, Krematorium",13.115091,51.110867,""
"15770","Halle (Saale), Otto-Eißfeldt-Str.",11.935167,51.490688,""
"15680","Halle (Saale), Yorckstr.",11.929773,51.492405,""
"15581","Burg (b. Magdeburg), Wilhelm-Külz-Str.",11.84692,52.271356,""
"16805","Bennewitz (b. Wurzen), Leipziger Str.",12.714307,51.360587,""
"11376","Burg (b. Magdeburg), August-Bebel-Str./Wilhelm-Kül",11.847935,52.268893,""
"13276","Krostitz, Grundschule",12.456245,51.45999,""
"17010","Nischwitz, Str. der Einheit (Thallwitz)",12.708005,51.393883,""
"11949","Heukewalde, Abzweig Posterstein",12.272334,50.842773,""
"15806","Halle (Saale), Am Heiderand",11.928542,51.499246,""
"15676","Halle (Saale), Bertha-von-Suttner-Platz",11.928173,51.491219,""
"10209","Rockendorf Feldrain",11.926133,51.423683,""
"16327","Halle (Saale), Heideringpassage",11.912766,51.515912,""
"12809","Plaußig (Leipzig), Am Kellerberg",12.457305,51.39391,""
"11738","Sprotta",12.704796,51.487191,""
"11989","Leipzig Heiterblick, Bahnhof",12.459085,51.366862,""
"1620","Burg (b. Magdeburg), Markt",11.858048,52.270529,""
"11961","Kleinmückern, Dreieck (Schmölln)",12.403909,50.909652,""
"12008","Syhra/Theusdorf (Geithain)",12.638761,51.039178,""
"10243","Sylbitz, Beiderseer Str.",11.909592,51.577713,""
"15677","Halle (Saale), Schlehenweg",11.918779,51.494563,""
"16755","Halberstadt, Goethe-Schule",11.035517,51.903248,""
"11290","Nörditz (Gößnitz)",12.409492,50.882829,""
"12947","Meusdorf (Kohren-Sahlis)",12.627867,50.988335,""
"11208","Schweikershain (b. Mittweida), Bahnhof",12.949492,51.035564,""
"11117","Bornshain (Saara), Abzweig Gößnitz",12.413303,50.897904,""
"11197","Bornshain (Saara), Abzweig Kleinmückern",12.413977,50.900358,""
"12485","Krensitz (Krostitz), Kegelbahn",12.459202,51.486319,""
"16872","Deuben (b. Wurzen), Leipziger Str.",12.696913,51.362367,""
"15669","Burg (b. Magdeburg), Corneliuswerk",11.87253,52.295906,""
"12187","Zschöpel (Ponitz)",12.415047,50.862171,""
"16873","Deuben (b. Wurzen), Püchauer Str.",12.69658,51.364102,""
"11299","Bunitz (Doberschütz)",12.695987,51.458678,""
"12110","Lehelitz (Krostitz), Dorf",12.459903,51.471146,""
"11184","Bornshain (Saara)",12.415191,50.899701,""
"16021","Ebersbach (Lkr. Mittelsachsen), Kindergarten",13.115513,51.098399,""
"1537","Calvörde, Siedlung",11.285849,52.398662,""
"13529","Bitterfeld, Elektronstr.",12.305999,51.614649,""
"11356","Maltis (Saara)",12.415442,50.91643,""
"1535","Calvörde",11.293742,52.393816,""
"1439","Börnecke (Harz), Blankenburger Str.",11.02811,51.818498,""
"13195","Nischwitz (Jonaswalde), Wartehalle",12.274204,50.822646,""
"16243","Schweta (Mügeln), Bahnhof (Bus)",13.078217,51.24104,""
"1536","Calvörde, Schule",11.301715,52.395983,""
"1539","Elsebeck (Berenbrock)",11.30274,52.42811,""
"16839","Nischwitz (Thallwitz), Abzweig n. Canitz",12.690512,51.410055,""
"11965","Nörditz, Forsthaus (Gößnitz)",12.416971,50.885948,""
"1534","Berenbrock (Calvörde)",11.308403,52.418779,""
"1167","Wieglitz",11.313419,52.356277,""
"1162","Dammühle (Berenbrock)",11.313599,52.410267,""
"15805","Halle (Saale), An der Eselsmühle",11.904415,51.478966,""
"1163","Ellersell (Wieglitz)",11.316709,52.351315,""
"11861","Sprotta, Siedlung",12.688885,51.466795,""
"11277","Leipzig, Portitzer Allee/S-Bahnhof Heiterblick",12.460586,51.367392,""
"10802","Saara",12.42089,50.932782,""
"1513","Lössewitz (Berenbrock)",11.330283,52.407992,""
"12569","Ponitz, Schlosshof",12.423164,50.856823,""
"12619","Wasewitz (Thallwitz), Abzweig n. Wasewitz",12.686305,51.419269,""
"13077","Rödgen (b. Delitzsch)",12.305226,51.552525,""
"12570","Ponitz, Abzweig Merlach",12.424162,50.858153,""
"11637","Gößnitz (Thür.), Schmöllner Str.",12.424387,50.891899,""
"1532","Uthmöden (Haldensleben)",11.35521,52.35208,""
"12740","Lehndorf (b. Altenburg) (Bus)",12.42569,50.937303,""
"15804","Ziepel (b. Gardelegen), Ort",11.360073,52.494109,""
"11357","Zürchau",12.43156,50.920143,""
"10757","Gößnitz (Thür.), Mittelstr.",12.433025,50.888456,""
"12411","Portitz (Leipzig), Cradefelder Str.",12.462096,51.387699,""
"11625","Gößnitz (Thür.), Altenburger Str.",12.434284,50.893777,""
"10275","Zöberitz, Zum Rittergut",12.040278,51.512011,""
"16207","Prüfern (Mochau), Trafohaus",13.218656,51.132953,""
"10812","Gößnitz (Thür.), Umspannwerk",12.435111,50.875673,""
"1521","Zobbenitz",11.368631,52.404523,""
"171","Ackendorf (Gardelegen), B71",11.369161,52.543379,""
"16216","Reinsdorf (Waldheim), Wendestelle",12.965591,51.062676,""
"16214","Reinsdorf (Waldheim), Feuerwehr",12.974706,51.059637,""
"12501","Mittweida, Busbahnhof",12.981826,50.987499,""
"16754","Halle (Saale), Soltauer Str.",11.891749,51.479227,""
"15803","Ipse, Ort (Gardelegen)",11.385189,52.498595,""
"1538","Dorst",11.385854,52.379506,""
"16212","Reinsdorf (Waldheim), Auto Gärtner",12.982958,51.058505,""
"11137","Zehma, Friedrichslust (Saara)",12.435443,50.930328,""
"16147","Mittweida, Auenblickstr.",12.98953,50.991095,""
"16048","Waldheim (Sachsen), untere Landsberger Str.",12.991175,51.077005,""
"1067","Jessen (Elster), Nordschule",12.962472,51.79678,""
"16028","Falkenhain (Mittweida)",12.992244,51.021038,""
"16222","Ringethal (Mittweida), Siedlerhäuser",12.992244,51.014197,""
"16215","Reinsdorf (Waldheim), Agrargenossenschaft",12.993035,51.057938,""
"1459","Gehren (Blankenburg), B27",10.985187,51.795638,""
"12786","Meusdorf (Kohren-Sahlis), Abzweig Linda",12.626797,50.988766,""
"10195","Priester (Wettin), Alte Dorfstr.",11.897286,51.597273,""
"12977","Portitz (Leipzig), Krätzbergstr.",12.463193,51.383393,""
"10724","Gößnitz (Thür.), Schule",12.439318,50.888231,""
"1164","Klüden",11.400794,52.407929,""
"13101","Wiedemar, Hauptstr.",12.205535,51.46595,""
"16220","Ringethal (Mittweida), Sportplatz",12.994141,51.005163,""
"16829","Canitz (Thallwitz)",12.685856,51.409605,""
"16274","Weissthal (Mittweida)",12.994402,51.003167,""
"16317","Blankenburg (Harz), Sonnenbreite",10.976575,51.799,""
"1460","Blankenburg (Harz), Mühlenstr.",10.97155,51.793202,""
"11092","Bornshain (Saara), Abzweig Neidamühle",12.440603,50.901958,""
"10844","Thallwitz, Schule",12.68564,51.428654,""
"12764","Thallwitz, Siedewitzstr.",12.683905,51.432159,""
"1438","Blankenburg (Harz), Kindergarten",10.97102,51.797832,""
"16756","Blankenburg (Harz), Brombeerberg",10.967972,51.782954,""
"1433","Blankenburg (Harz), Helsunger Str.",10.967226,51.790047,""
"17001","Nepperwitz (Bennewitz)",12.683357,51.379096,""
"17080","Wasewitz (Thallwitz)",12.682224,51.417714,""
"1657","Blankenburg (Harz), Oststr.",10.966777,51.794119,""
"11286","Löhmigen, Gasthof (Saara)",12.441448,50.909329,""
"12641","Thallwitz, Hauptstr.",12.681811,51.433256,""
"16318","Blankenburg (Harz), Stadtwerke",10.966247,51.796888,""
"16148","Mittweida, Lindenhöhe",12.996802,50.996165,""
"1258","Blankenburg (Harz), Alte Halberstädter Str.",10.962327,51.794443,""
"16221","Ringethal (Mittweida), Lutherlinde",12.998681,51.006412,""
"1655","Blankenburg (Harz), Schlossgärten",10.960988,51.787611,""
"12644","Thallwitz, Kollauer Str.",12.680696,51.433067,""
"1469","Blankenburg (Harz), Bahnhof (Bus)",10.960511,51.795656,""
"16213","Reinsdorf (Waldheim), Abzweig n. Beerwalde",12.999301,51.059727,""
"11015","Vollmershain, Bergkuppe",12.275355,50.86041,""
"11225","Wiedemar, Junkersstr.",12.205976,51.471883,""
"1650","Blankenburg (Harz), Unterer Schnappelberg",10.958794,51.789373,""
"10989","Altranstädt, Mühlweg",12.18193,51.314688,""
"10976","Eilenburg, Einkaufszentrum",12.675303,51.464907,""
"1463","Blankenburg (Harz), Theaterstr.",10.956637,51.791827,""
"1558","Hütten (Haldensleben)",11.466253,52.354066,""
"1155","Born",11.468303,52.375002,""
"16319","Blankenburg (Harz), Tummelplatz",10.955235,51.790523,""
"1658","Blankenburg (Harz), Markt",10.954516,51.788699,""
"10903","Eilenburg, Naherholung",12.673397,51.474651,""
"1434","Blankenburg (Harz), Sportforum",10.953275,51.798578,""
"16877","Dögnitz (Machern)",12.668363,51.38707,""
"1481","Blankenburg (Harz), Friedensstr.",10.952394,51.796034,""
"15847","Eilenburg, Hartmannstr.",12.66697,51.464988,""
"11035","Eilenburg, Rosa-Luxemburg-Str.",12.666493,51.470984,""
"11371","Zehma, Gemeindeverwaltung (Saara)",12.445305,50.920925,""
"11992","Eilenburg, Ostbahnhof",12.666295,51.46337,""
"13544","Altranstädt, Ranstädter Str.",12.179053,51.313771,""
"10995","Günthersdorf (Leuna), Einkaufszentrum Nova",12.178828,51.3458,""
"17116","Jäskau (Jävenitz), Ort",11.525996,52.553096,""
"1435","Blankenburg (Harz), Regensteinschule",10.952142,51.801571,""
"16316","Blankenburg (Harz), Schleinitzstr.",10.950659,51.787764,""
"10986","Altranstädt, Hirtenstr.",12.176887,51.316369,""
"12378","Krensitz (Krostitz) (Bus)",12.463265,51.489627,""
"1436","Blankenburg (Harz), Karl-Zerbst-Str.",10.947666,51.804052,""
"11858","Eilenburg, Torgauer Landstr.",12.665091,51.467496,""
"11927","Str. n. Nempitz (Markranstädt)",12.176195,51.279352,""
"11476","Delitzsch, Dämmstoffwerk",12.302844,51.51166,""
"10778","Waldheim (Sachsen), Hauptstr.",13.007957,51.076133,""
"1259","Blankenburg (Harz), Roman-Abt-Str.",10.945266,51.792294,""
"15599","Uchtspringe, Klinik",11.594673,52.538165,""
"1480","Blankenburg (Harz), Gartenhöhe",10.944897,51.79651,""
"1476","Blankenburg (Harz), Regenstein/B81",10.944816,51.805463,""
"12782","Frauendorf (b. Geithain), Gemeindeverwaltung",12.622905,51.072744,""
"15598","Uchtspringe, Am Schäferwald",11.605766,52.5407,""
"15597","Uchtspringe, Wilhelmseiche",11.615996,52.545402,""
"15608","Klinke (Lkr. Stendal)",11.616463,52.592874,""
"1449","Blankenburg (Harz), Westend",10.9438,51.796969,""
"15758","Dolle, Kastanienstr.",11.623583,52.409691,""
"1158","Dolle, Jacobstr.",11.623834,52.408253,""
"10992","Großlehna, Ortseingang",12.175395,51.30365,""
"13194","Nischwitz (Jonaswalde), An der Windmühle",12.279849,50.827051,""
"10988","Altranstädt, August-Bebel-Str.",12.174424,51.314491,""
"15850","Eilenburg, Ostbahnhofstr.",12.663814,51.467056,""
"12574","Goldschau (b. Schmölln)",12.45806,50.905131,""
"12606","Schkeuditz, Puschkinstr.",12.206147,51.392993,""
"12975","Portitz (Leipzig), Teichsiedlung",12.464398,51.378593,""
"1156","Braunspforte (Burgstall)",11.65135,52.417602,""
"15630","Bitterfeld, Park der Chemiearbeiter",12.30199,51.614865,""
"15609","Käthen",11.657391,52.574994,""
"12384","Eilenburg, Dübener Landstr.",12.66368,51.477555,""
"15625","Vinzelberg, Bahnhof (Bus)",11.663108,52.567749,""
"15563","Ströbeck, Friedhof",10.941256,51.914251,""
"15607","Deetz (Bismark)",11.665194,52.586815,""
"10991","Großlehna, Grundschule",12.172113,51.311992,""
"1032","Jessen (Elster), Schützenhaus",12.95564,51.781831,""
"11274","Leipzig, Heisenbergstr.",12.46509,51.36439,""
"1437","Blankenburg (Harz), CENTER",10.941176,51.806254,""
"16085","Heiligenborn (Waldheim)",13.010322,51.063862,""
"1036","Jessen (Elster), Bahnhof (Bus)",12.954265,51.792501,""
"1170","Burgstall, Schule",11.700108,52.413422,""
"1479","Blankenburg (Harz), Harzer Werke",10.939791,51.798128,""
"13188","Naundorf (b. Gößnitz)",12.459696,50.893148,""
"12220","Altenburg (Thür.), Abzweig Mockzig",12.468919,50.934876,""
"11164","Linda (b. Geithain)",12.622806,50.997477,""
"1140","Sandbeiendorf, SMA",11.719255,52.386715,""
"16087","Hermsdorf (b. Mittweida)",13.012398,51.016444,""
"15610","Klein Möringen",11.725224,52.60411,""
"1168","Angern, Grundschule",11.729305,52.361473,""
"15706","Huy-Neinstedt, Am Teichberg",10.915305,51.967566,""
"12006","Roda (b. Geithain), Abzweig Frauendorf",12.620244,51.049552,""
"12866","Niederossig",12.469108,51.484441,""
"15809","Schönfeld (b. Steinfeld)",11.736514,52.616138,""
"15604","Möringen (Altmark)",11.74046,52.590779,""
"11895","Dölzig (Schkeuditz), Alter Bahnhof",12.210542,51.361172,""
"12982","Portitz (Leipzig), Melker Weg",12.469189,51.38289,""
"15697","Waldheim (Sachsen), Bahnhof (Bus)",13.013693,51.074586,""
"15602","Insel, Am Hillberg",11.747571,52.570041,""
"15603","Möringen (Altmark), Bahnhof (Bus)",11.748326,52.582158,""
"111","Lüderitz, Schule",11.751391,52.506388,""
"10993","Großlehna, Bahnhof (Bus)",12.169264,51.30391,""
"105","Groß Schwarzlosen",11.75505,52.504069,""
"117","Stegelitz (Lkr. Stendal)",11.767239,52.476868,""
"10781","Waldheim (Sachsen), Postamt",13.02047,51.072141,""
"12442","Nöbdenitz, Schule",12.282034,50.872194,""
"1153","Mahlwinkel, S-Bahnhof (Bus)",11.786503,52.394005,""
"12437","Podelwitz (Saara), Kindergarten",12.469036,50.9143,""
"1141","Sandkrug (Angern)",11.787879,52.354003,""
"16109","Kriebethal (Kriebstein)",13.021999,51.049309,""
"10990","Großlehna, Paul-Groh-Str.",12.168473,51.306607,""
"10780","Waldheim (Sachsen), Niedermarkt",13.024722,51.073885,""
"106","Klein Schwarzlosen",11.79258,52.497147,""
"116","Schönwalde (Lkr. Stendal)",11.79489,52.463384,""
"11536","Leipzig, Paunsdorf Nord",12.470456,51.361252,""
"16024","Erlebach (Kriebstein)",13.026718,51.022836,""
"107","Hüselitz",11.807538,52.508357,""
"16240","Schönberg (Waldheim), Goldene Höhe",13.026925,51.065238,""
"11037","Eilenburg, Puschkinstr.",12.661954,51.469851,""
"132","Tangerhütte, Bahnhof (Bus)",11.809875,52.433414,""
"16267","Waldheim (Sachsen), Hainichener Str.",13.028309,51.070182,""
"131","Tangerhütte, Grundschule",11.818927,52.433702,""
"12760","Kollau, Wendeschleife (Thallwitz)",12.661181,51.427404,""
"134","Tangerhütte, Birkholzer Chaussee",11.826083,52.429773,""
"15779","Stendal, Albert-Einstein-Str.",11.826703,52.594743,""
"11851","Nöbdenitz, Gasthof",12.282222,50.876878,""
"12678","Eilenburg, Wurzener Platz",12.656111,51.466112,""
"15613","Stendal, Döbbeliner Str.",11.827476,52.584244,""
"12672","Frauendorf (b. Geithain), Bahnbrücke",12.620073,51.058765,""
"15920","Stendal, Freizeitbad",11.829445,52.613657,""
"16023","Ehrenberg (Kriebstein), Ortseingang",13.03008,51.041254,""
"11223","Roda (b. Geithain), Schmiede",12.617996,51.048446,""
"1647","Stendal, Berufsschulzentrum",11.830955,52.610726,""
"1639","Stendal, Am Springberg",11.831611,52.597314,""
"16975","Lübschütz (Machern)",12.655436,51.387276,""
"12808","Taucha (b. Leipzig), Am Obstgut",12.474241,51.382566,""
"1169","Bertingen",11.835512,52.35056,""
"11224","Roda (b. Geithain), Hauptstr.",12.613583,51.047996,""
"11275","Taucha (b. Leipzig), Otto-Schmidt-Str.",12.475122,51.372624,""
"1645","Stendal, Altmark-Forum",11.839827,52.599966,""
"135","Birkholz",11.841472,52.417467,""
"12158","Merkwitz (Taucha)",12.476605,51.407933,""
"103","Briest (b. Tangerhütte)",11.84256,52.437756,""
"1644","Stendal, Akazienweg",11.844996,52.624399,""
"16269","Waldheim (Sachsen), Mortelstr.",13.03132,51.072016,""
"12727","Beiern (Langenleuba-Niederhain), Gasthof",12.608423,50.946526,""
"10692","Waldheim (Sachsen), Schützenplan",13.031608,51.073499,""
"1646","Stendal, Abzweig Röxe",11.84683,52.591651,""
"12724","Langenleuba-Oberhain, Abzweig",12.606427,50.957871,""
"16264","Waldheim (Sachsen), Massaneier Str.",13.036076,51.070227,""
"11160","Kohren-Sahlis, Krankenhaus",12.602679,51.023654,""
"11166","Kohren-Sahlis, Busplatz",12.602337,51.017226,""
"13294","Eilenburg, Ernst-Mey-Str.",12.652964,51.465303,""
"17029","Püchau, Hauptstr. (Machern)",12.649953,51.398441,""
"15639","Holzweißig, Str. des Friedens",12.301315,51.607827,""
"16022","Ehrenberg (Kriebstein), Denkmal",13.038988,51.043457,""
"15620","Stendal, Röxer Str.",11.852412,52.595912,""
"10819","Rüdigsdorf (Kohren-Sahlis)",12.600378,51.009478,""
"110","Demker, Ort",11.853698,52.507377,""
"12730","Neuenmörbitz",12.598957,50.980209,""
"1640","Stendal, Bahnhofstunnel",11.855343,52.594249,""
"109","Demker, S-Bahnhof",11.855397,52.516384,""
"12525","Kohren-Sahlis, Grundschule",12.598364,51.014736,""
"16244","Schweta (Mügeln), Gasthof/Mitte",13.081597,51.244276,""
"15921","Stendal, Hanseallee",11.855864,52.588208,""
"11429","Schkeuditz, Gewerbegebiet Nord/BSZ",12.210623,51.401857,""
"11162","Pflug (Kohren-Sahlis)",12.597366,50.99505,""
"1642","Stendal, Altstadt",11.85803,52.609243,""
"16092","Höckendorf (Kriebstein), Dorfstr.",13.044436,51.020705,""
"104","Cobbel",11.858884,52.393879,""
"11430","Langenleuba-Niederhain, Wartehalle",12.589564,50.960576,""
"1637","Stendal, Schützenplatz",11.860511,52.612003,""
"16136","Massanei (Waldheim), Brücke",13.049191,51.064258,""
"11445","Langenleuba-Niederhain, Schule",12.587649,50.957817,""
"15735","Gottscheina (Leipzig), Siedlung",12.476893,51.421193,""
"16070","Grünlichtenberg/Höckendorf (Kriebstein), Kreuzung",13.049883,51.02893,""
"12156","Seegeritz (Taucha), Mitte",12.478996,51.393901,""
"16134","Massanei (Waldheim), Wendestelle",13.053955,51.062963,""
"17030","Püchau, Schule (Machern)",12.649692,51.396571,""
"12927","Greifenhain (b. Geith.), Abzweig",12.583523,51.048904,""
"12931","Greifenhain (b. Geithain), Wartehalle",12.582687,51.057453,""
"13017","Frohnsdorf (b. Altenburg), Abzweig Wiesebach",12.579819,50.954976,""
"16069","Grünlichtenberg (Kriebstein), Ortsmitte",13.060167,51.040967,""
"11019","Vollmershain, Abzweig Nöbdenitz",12.282447,50.85703,""
"13021","Frohnsdorf (b. Altenburg), Gasthof",12.578767,50.943407,""
"11360","Wildenbörten, Abzweig Mohlis",12.284155,50.912583,""
"16211","Reichenbach (Kriebstein), Ortseingang",13.085975,51.045902,""
"108","Elversdorf",11.873618,52.514497,""
"16208","Reichenbach (Kriebstein), Gasthof",13.087476,51.047556,""
"16183","Otzdorf (Niederstriegis), Ortsmitte",13.100636,51.067548,""
"16032","Gärtitz (Döbeln), Gasthof",13.117374,51.143102,""
"10857","Eilenburg, Ziegelstr.",12.646474,51.463496,""
"16325","Parchau, Alte Ziegelei",11.876683,52.31019,""
"15854","Mörtitz (Doberschütz), Str. am Denkmal",12.645036,51.497484,""
"1624","Burg (b. Magdeburg), Tolstoistr./Wiesenstr.",11.877483,52.269127,""
"1035","Jessen (Elster), Friedhof",12.953977,51.7854,""
"11924","Lützen, Gustav-Adolf-Denkmal",12.154764,51.267001,""
"1066","Jessen (Elster), Gymnasium",12.94915,51.789588,""
"12444","Podelwitz (Saara), Gasthof",12.469153,50.91012,""
"16076","Hainichen (Sachsen), Crumbach, Gewerbegebiet",13.106758,50.980856,""
"10982","Mörtitz (Doberschütz), Dorfplatz",12.642825,51.496657,""
"15846","Eilenburg, Franz-Mehring-Str.",12.640613,51.460646,""
"12219","Mockzig (Altenburg)",12.473675,50.931325,""
"10649","Eilenburg, Gustav-Raute-Str.",12.639364,51.458156,""
"11626","Koblenz (Gößnitz)",12.474331,50.893499,""
"11922","Lützen, Post",12.14449,51.26069,""
"16072","Hainichen (Sachsen), Crumbach",13.110614,50.978285,""
"16112","Otzdorf/Littdorf, Kreuzung",13.112835,51.068995,""
"13133","Deersheim, Berßeler Str.",10.773212,51.966784,""
"11181","Wiedemar, Airterminalstr.",12.211019,51.46764,""
"12436","Gieba (Saara)",12.476093,50.915648,""
